Timestamp,Button,State
2026-05-01 11:39:58.524377,BUTTON_1,1
2026-05-01 11:40:00.465829,BUTTON_2,1
2026-05-01 11:40:02.205108,BUTTON_1,0
2026-05-01 11:40:02.718984,BUTTON_1,1
