Timestamp,Button,State
2026-05-01 11:39:03.814784,BUTTON_1,1
2026-05-01 11:39:06.093663,BUTTON_2,1
2026-05-01 11:39:10.188541,BUTTON_1,0
2026-05-01 11:39:10.410296,BUTTON_1,1
2026-05-01 11:39:13.603543,BUTTON_1,0
2026-05-01 11:39:14.018330,BUTTON_1,1
