Timestamp,Button,State
2026-05-01 10:36:54.964550,BUTTON_1,0
2026-05-01 10:36:55.249785,BUTTON_1,1
2026-05-01 10:37:01.059193,BUTTON_2,0
2026-05-01 10:37:01.273351,BUTTON_2,1
